"pid","location","lat","lon"
15179,"68 SPRING ST",41.294232,-72.931431
15180,"66 SPRING ST",41.294252,-72.931307
15181,"515 HOWARD AV",41.295335,-72.933046
15182,"28 EDGAR ST",41.2953908,-72.9326841
15183,"26 EDGAR ST",41.2953027,-72.9326476
15184,"24 EDGAR ST",41.2952323,-72.9326184
15185,"22 EDGAR ST",41.29516,-72.932678
15186,"10 EDGAR ST",41.294767,-72.932565
15187,"8 EDGAR ST",41.294687,-72.9325439
15188,"85 SPRING ST",41.2945143,-72.9323691
15189,"87 SPRING ST",41.294526,-72.932498
15190,"89 SPRING ST",41.294512,-72.932607
15191,"91 SPRING ST",41.2944634,-72.9327058
15192,"485 HOWARD AV",41.2944329,-72.9329371
15193,"493 HOWARD AV",41.29464,-72.932947
15194,"505 HOWARD AV",41.2949072,-72.933138
15195,"118 PUTNAM ST",41.295612,-72.931518
15196,"132 CEDAR ST",41.295395,-72.931661
15197,"130 CEDAR ST",41.2953372,-72.931535
15198,"128 CEDAR ST",41.2952692,-72.9315216
15199,"126 CEDAR ST",41.295188,-72.931612
15200,"124 CEDAR ST",41.29512,-72.931594
15201,"122 CEDAR ST",41.295053,-72.931577
15202,"120 CEDAR ST",41.294951,-72.931548
15203,"118 CEDAR ST",41.294864,-72.9313536
15204,"63 SPRING ST",41.29466,-72.9313422
15205,"65 SPRING ST",41.2947119,-72.9315079
15206,"69 SPRING ST",41.2945719,-72.931624
15207,"73 SPRING ST",41.294677,-72.931781
15208,"75 SPRING ST",41.294659,-72.931913
15209,"79 SPRING ST",41.2946015,-72.9320064
15210,"81 SPRING ST",41.2945925,-72.9320694
15211,"83 SPRING ST",41.2945826,-72.9321434
15212,"5 EDGAR ST",41.2947319,-72.9321208
15213,"7 EDGAR ST",41.2947906,-72.9321374
15214,"9 EDGAR ST",41.294852,-72.932014
15215,"11 EDGAR ST",41.294919,-72.932032
15216,"13 EDGAR ST",41.2950217,-72.9321968
15217,"15 EDGAR ST",41.295121,-72.932087
15218,"17 EDGAR ST",41.295189,-72.932105
15219,"19 EDGAR ST",41.295257,-72.932123
15220,"21 EDGAR ST",41.2953083,-72.9322402
15221,"140 PUTNAM ST",41.295487,-72.932365
15222,"138 PUTNAM ST",41.295563,-72.9322408
15223,"134 PUTNAM ST",41.295526,-72.932104
15224,"128 PUTNAM ST",41.295551,-72.931931
15225,NA,40.6004643,-73.752093
15226,"122 PUTNAM ST",41.2956575,-72.9316116
15227,"10 LIBERTY ST",41.295367,-72.930474
15228,"47 SPRING ST",41.2948075,-72.9306174
15229,"113 CEDAR ST",41.294683,-72.930847
15230,"117 CEDAR ST",41.29479,-72.930873
15231,"119 CEDAR ST",41.29489,-72.9309
15232,"121 CEDAR ST",41.2949857,-72.9309558
15233,"123 CEDAR ST",41.295088,-72.930883
15234,"125 CEDAR ST",41.295183,-72.930909
15235,"127 CEDAR ST",41.2952662,-72.9310283
15236,"129 CEDAR ST",41.295372,-72.930988
15237,"131 CEDAR ST",41.29547,-72.931016
15238,"112 PUTNAM ST",41.2957315,-72.9312479
15239,"52 LIBERTY ST",41.2966594,-72.9305416
15240,"50 LIBERTY ST",41.2965956,-72.9305301
15241,"48 LIBERTY ST",41.296526,-72.930562
15242,"46 LIBERTY ST",41.2964719,-72.9304831
15243,"44 LIBERTY ST",41.296361,-72.930556
15244,"42 LIBERTY ST",41.2962901,-72.9304194
15245,"85 PUTNAM ST",41.2961649,-72.9304009
15246,"87 PUTNAM ST",41.2961699,-72.930554
15247,"89 PUTNAM ST",41.296136,-72.9307107
15248,NA,40.6004643,-73.752093
15249,NA,40.6004643,-73.752093
15250,"101 PUTNAM ST",41.2960264,-72.931074
15251,"151 CEDAR ST",41.2959916,-72.9312647
15252,"155 CEDAR ST",41.2962403,-72.9313847
15253,"138 CARLISLE ST",41.296414,-72.931422
15254,"136 CARLISLE ST",41.2964988,-72.9312555
15255,"132 CARLISLE ST",41.2965168,-72.9311356
15256,"130 CARLISLE ST",41.2965425,-72.9310193
15257,"128 CARLISLE ST",41.2965483,-72.9309125
15258,"122 CARLISLE ST",41.2965873,-72.9307939
15259,"120 CARLISLE ST",41.2966067,-72.9306854
15260,"146 CARLISLE ST",41.2964395,-72.9317444
15261,"158 CEDAR ST",41.2962656,-72.9317068
15262,"154 CEDAR ST",41.2961878,-72.9316953
15263,"113 PUTNAM ST",41.2959857,-72.9316729
15264,NA,40.6004643,-73.752093
15265,"123 PUTNAM ST",41.295959,-72.931967
15266,"129 PUTNAM ST",41.2958923,-72.9321416
15267,NA,40.6004643,-73.752093
15268,NA,40.6004643,-73.752093
15269,"160 CARLISLE ST",41.2962879,-72.932167
15270,"17 SALEM ST",41.2960994,-72.9321326
15271,"152 CARLISLE ST",41.2963809,-72.9319371
15272,"166 CARLISLE ST",41.2962858,-72.9325683
15273,"10 SALEM ST",41.2960516,-72.9325686
15274,"8 SALEM ST",41.2959741,-72.9325264
15275,"137 PUTNAM ST",41.2958384,-72.9324457
15276,"143 PUTNAM ST",41.2958346,-72.9326063
15277,"147 PUTNAM ST",41.295844,-72.932722
15278,"151 PUTNAM ST",41.2957728,-72.9328346
15279,"155 PUTNAM ST",41.2957625,-72.93294
15280,"159 PUTNAM ST",41.295799,-72.933052
15281,"PUTNAM ST",41.2953807,-72.9345449
15282,"529 HOWARD AV",41.2956651,-72.9334116
15283,"533 HOWARD AV",41.2957298,-72.9333929
15284,"535 HOWARD AV",41.2957763,-72.9334081
15285,"537 HOWARD AV",41.2958219,-72.9334445
15286,"539 HOWARD AV",41.2958767,-72.9334657
15287,"541 HOWARD AV",41.295948,-72.933314
15288,"545 HOWARD AV",41.2960201,-72.9334579
15289,"551 HOWARD AV",41.2961522,-72.9335095
15290,"180 CARLISLE ST",41.2961433,-72.9330272
15291,"178 CARLISLE ST",41.2961515,-72.9329195
15292,"174 CARLISLE ST",41.2961839,-72.9328309
15293,"172 CARLISLE ST",41.2962008,-72.932702
15294,"36 SALEM ST",41.29696,-72.932889
15295,"34 SALEM ST",41.2968632,-72.9328549
15296,"32 SALEM ST",41.2968116,-72.9328206
15297,"30 SALEM ST",41.2967305,-72.93283
15298,"28 SALEM ST",41.2966532,-72.932818
15299,"26 SALEM ST",41.2965812,-72.9327807
15300,"24 SALEM ST",41.2965097,-72.9327603
15301,"179 CARLISLE ST",41.2965038,-72.9330164
15302,"559 HOWARD AV",41.2964492,-72.9334468
15303,"565 HOWARD AV",41.296584,-72.933428
15304,"577 HOWARD AV",41.2967653,-72.9335754
15305,"230 PORTSEA ST",41.2968532,-72.9333798
15306,"228 PORTSEA ST",41.2968845,-72.9332504
15307,"CARLISLE ST",41.2965807,-72.9316321
15308,"70 LIBERTY ST",41.2973474,-72.9307113
15309,"68 LIBERTY ST",41.2972766,-72.9306965
15310,"66 LIBERTY ST",41.297194,-72.930729
15311,"64 LIBERTY ST",41.2971377,-72.9306619
15312,"62 LIBERTY ST",41.2970768,-72.9306246
15313,"60 LIBERTY ST",41.2969835,-72.9305789
15314,"58 LIBERTY ST",41.2968866,-72.9306014
15315,"125 CARLISLE ST",41.2968689,-72.9309009
15316,"131 CARLISLE ST",41.296892,-72.931083
15317,"133 CARLISLE ST",41.2968101,-72.9312023
15318,"135 CARLISLE ST",41.2969099,-72.93126
15319,"167 CEDAR ST",41.2967529,-72.931435
15320,"169 CEDAR ST",41.2968499,-72.9315082
15321,"173 CEDAR ST",41.2969343,-72.9315663
15322,"175 CEDAR ST",41.297021,-72.9315952
15323,"177 CEDAR ST",41.2971009,-72.9316272
15324,"179 CEDAR ST",41.2971897,-72.9316445
15325,"184 PORTSEA ST",41.2971971,-72.9314537
15326,"180 PORTSEA ST",41.2971777,-72.9313408
15327,"174 PORTSEA ST",41.2972018,-72.9311855
15328,"172 PORTSEA ST",41.2972286,-72.9310877
15329,"168 PORTSEA ST",41.2972665,-72.9309823
15330,"162 PORTSEA ST",41.2973122,-72.9308902
15331,"200 COLUMBUS AV",41.297833,-72.931312
15332,"161 PORTSEA ST",41.2974502,-72.9306993
15333,"228 COLUMBUS AV",41.29795,-72.932226
15334,"194 CEDAR ST",41.297725,-72.93225
15335,"192 CEDAR ST",41.297612,-72.9322229
15336,"190 CEDAR ST",41.297521,-72.932191
15337,"193 PORTSEA ST",41.2973785,-72.9320024
15338,"197 PORTSEA ST",41.2973608,-72.9321204
15339,"201 PORTSEA ST",41.2973437,-72.9322333
15340,"205 PORTSEA ST",41.2973294,-72.932386
15341,"207 PORTSEA ST",41.2973125,-72.9324819
15342,"211 PORTSEA ST",41.2972824,-72.9326102
15343,"47 SALEM ST",41.2975515,-72.9326072
15344,"51 SALEM ST",41.2977042,-72.9326034
15345,"238 COLUMBUS AV",41.2979077,-72.9326684
15346,"232 COLUMBUS AV",41.29792,-72.932409
15347,"246 COLUMBUS AV",41.29782,-72.933005
15348,"52 SALEM ST",41.2976069,-72.9330315
15349,"48 SALEM ST",41.2974966,-72.9329964
15350,"215 PORTSEA ST",41.297259,-72.9328606
15351,"219 PORTSEA ST",41.2972209,-72.9330533
15352,"223 PORTSEA ST",41.2972474,-72.9332231
15353,"227 PORTSEA ST",41.2971649,-72.9333598
15354,"583 HOWARD AV",41.2971019,-72.9336995
15355,"589 HOWARD AV",41.297256,-72.9338014
15356,"593 HOWARD AV",41.2973666,-72.9338123
15357,"599 HOWARD AV",41.2974976,-72.9338443
15358,NA,40.6004643,-73.752093
15359,"609 HOWARD AV",41.297756,-72.933878
15360,NA,40.6004643,-73.752093
15361,"258 COLUMBUS AV",41.297641,-72.933391
15362,"250 COLUMBUS AV",41.297781,-72.93325
15363,"248 COLUMBUS AV",41.297804,-72.933106
15364,"264 HALLOCK AV",41.290124,-72.931078
15365,"262 HALLOCK AV",41.2900286,-72.9309924
15366,"258 HALLOCK AV",41.289977,-72.9308835
15367,"252 HALLOCK AV",41.2899087,-72.9308789
15368,"250 HALLOCK AV",41.2897993,-72.9308231
15369,"246 HALLOCK AV",41.289702,-72.9307923
15370,"242 HALLOCK AV",41.289595,-72.9307247
15371,"240 HALLOCK AV",41.2894604,-72.9307608
15372,"33 SECOND ST",41.3433051,-72.9360602
15373,"39 SECOND ST",41.343402,-72.936275
15374,"45 SECOND ST",41.3433646,-72.9364395
15375,"51 SECOND ST",41.3432036,-72.936713
15376,"57 SECOND ST",41.3432105,-72.9369209
15377,"297 HOWARD AV",41.28937,-72.9315741
15378,"301 HOWARD AV",41.2894632,-72.9315808
15379,"305 HOWARD AV",41.289564,-72.931486
15380,"309 HOWARD AV",41.2896381,-72.9316327
15381,"313 HOWARD AV",41.2897708,-72.9316502
15382,"317 HOWARD AV",41.2898897,-72.9316854
15383,"323 HOWARD AV",41.290043,-72.9316586
15384,"FIRST ST",41.3425208,-72.9375462
15385,"322 HOWARD AV",41.2898969,-72.9324534
15386,"318 HOWARD AV",41.2897851,-72.9323877
15387,"314 HOWARD AV",41.2896644,-72.9323575
15388,"310 HOWARD AV",41.2895583,-72.9323485
15389,"306 HOWARD AV",41.2894764,-72.932316
15390,"302 HOWARD AV",41.2893709,-72.9322898
15391,"300 HOWARD AV",41.2892625,-72.9322411
15392,"294 HOWARD AV",41.2891465,-72.9321681
15393,"288 HOWARD AV",41.2889965,-72.9321299
15394,"75 SECOND ST",41.3433832,-72.9373202
15395,"375 GREENWICH AV",41.2888519,-72.9328994
15396,"383 GREENWICH AV",41.2889528,-72.9329243
15397,"391 GREENWICH AV",41.2890222,-72.9329802
15398,"393 GREENWICH AV",41.2890898,-72.9329907
15399,"397 GREENWICH AV",41.2891687,-72.9330251
15400,"401 GREENWICH AV",41.2892731,-72.9330108
15401,"405 GREENWICH AV",41.289345,-72.9330754
15402,"409 GREENWICH AV",41.2894166,-72.9330871
15403,"415 GREENWICH AV",41.2894875,-72.9330796
15404,"417 GREENWICH AV",41.2895582,-72.9330977
15405,"421 GREENWICH AV",41.28964,-72.93313
15406,"425 GREENWICH AV",41.2897269,-72.9332042
15407,"431 GREENWICH AV",41.2898179,-72.933178
15408,"82 FIRST ST",41.3425172,-72.9379028
15409,"80 FIRST ST",41.3424428,-72.9378204
15410,"78 FIRST ST",41.34244,-72.937788
15411,"20 LAMBERTON ST",41.2913565,-72.9312159
15412,"300 HALLOCK AV",41.291218,-72.931179
15413,"HALLOCK AV",41.2872009,-72.9298311
15414,"296 HALLOCK AV",41.2909905,-72.9311469
15415,"290 HALLOCK AV",41.2908628,-72.9311215
15416,"288 HALLOCK AV",41.2907741,-72.9311075
15417,"284 HALLOCK AV",41.2906659,-72.9310655
15418,"282 HALLOCK AV",41.290577,-72.931109
15419,"280 HALLOCK AV",41.290505,-72.931088
15420,"278 HALLOCK AV",41.2904406,-72.9310206
15421,"276 HALLOCK AV",41.290363,-72.931048
15422,"41 FIRST ST",41.3425009,-72.9364231
15423,"FIRST ST",41.3425208,-72.9375462
15424,"333 HOWARD AV",41.2903099,-72.9317676
15425,"337 HOWARD AV",41.290452,-72.9318455
15426,"341 HOWARD AV",41.2905454,-72.931891
15427,"345 HOWARD AV",41.2906383,-72.9318879
15428,"349 HOWARD AV",41.2907271,-72.9319254
15429,"353 HOWARD AV",41.290828,-72.931842
15430,"357 HOWARD AV",41.2909044,-72.9319759
15431,"361 HOWARD AV",41.2909928,-72.9319863
15432,"365 HOWARD AV",41.2910899,-72.932015
15433,"367 HOWARD AV",41.2912285,-72.9320638
15434,"32 LAMBERTON ST",41.291259,-72.9317353
15435,"30 LAMBERTON ST",41.2912948,-72.9316059
15436,"26 LAMBERTON ST",41.2913177,-72.9314802
15437,"22 LAMBERTON ST",41.2913343,-72.9313464
15438,"368 HOWARD AV",41.291127,-72.932688
15439,"364 HOWARD AV",41.2910099,-72.9327188
15440,"360 HOWARD AV",41.2908753,-72.9327061
15441,"356 HOWARD AV",41.290782,-72.9326556
15442,"352 HOWARD AV",41.2906788,-72.9326416
15443,"348 HOWARD AV",41.2905682,-72.9325731
15444,"344 HOWARD AV",41.290471,-72.9325842
15445,"340 HOWARD AV",41.2903426,-72.9325342
15446,"332 HOWARD AV",41.290184,-72.932524
15447,"77 FIRST ST",41.3425384,-72.937664
15448,"79 FIRST ST",41.3426812,-72.9377365
15449,NA,40.6004643,-73.752093
15450,"445 GREENWICH AV",41.290135,-72.933266
15451,"451 GREENWICH AV",41.2902242,-72.9332751
15452,"455 GREENWICH AV",41.290355,-72.933196
15453,"459 GREENWICH AV",41.2904521,-72.9333237
15454,"467 GREENWICH AV",41.290566,-72.9333801
15455,"54 KIMBERLY AV",41.290678,-72.933262
15456,"48 KIMBERLY AV",41.2907585,-72.9333419
15457,"42 KIMBERLY AV",41.2908498,-72.9332675
15458,"34 KIMBERLY AV",41.2910399,-72.9331719
15459,"58 LAMBERTON ST",41.2911033,-72.9330188
15460,"KIMBERLY AV",41.2868167,-72.935845
15461,"28 CEDAR ST",41.2923392,-72.9307015
15462,"26 CEDAR ST",41.2922685,-72.930659
15463,"24 CEDAR ST",41.2921759,-72.9306182
15464,"4 CEDAR ST",41.2918065,-72.9305102
15465,"8 CEDAR ST",41.2919478,-72.9305834
15466,"14 CEDAR ST",41.2920841,-72.9306157
15467,"11 LAMBERTON ST",41.291822,-72.9308639
15468,"15 LAMBERTON ST",41.2917912,-72.9310115
15469,"17 LAMBERTON ST",41.291812,-72.931177
15470,"19 LAMBERTON ST",41.291735,-72.93132
15471,"23 LAMBERTON ST",41.2917191,-72.9315017
15472,"29 LAMBERTON ST",41.2916886,-72.9316858
15473,"375 HOWARD AV",41.291597,-72.9321653
15474,"387 HOWARD AV",41.2917661,-72.9322121
15475,"391 HOWARD AV",41.2918556,-72.9322556
15476,"395 HOWARD AV",41.2919752,-72.9322525
15477,"399 HOWARD AV",41.2920707,-72.9323435
15478,"40 CASSIUS ST",41.2921457,-72.932149
15479,"38 CASSIUS ST",41.2920698,-72.9319587
15480,"34 CASSIUS ST",41.2921067,-72.931852
15481,"28 CASSIUS ST",41.2921225,-72.9316738
15482,"24 CASSIUS ST",41.2921506,-72.9315382
15483,"20 CASSIUS ST",41.2921657,-72.9313909
15484,"18 CASSIUS ST",41.2921866,-72.9312717
15485,"16 CASSIUS ST",41.2922137,-72.9311387
15486,"10 CASSIUS ST",41.2922603,-72.931024
15487,"76 CEDAR ST",41.293067,-72.93095
15488,"54 CEDAR ST",41.292967,-72.930937
15489,"52 CEDAR ST",41.292877,-72.93091
15490,"48 CEDAR ST",41.292784,-72.93088
15491,"42 CEDAR ST",41.292674,-72.930847
15492,"38 CEDAR ST",41.292575,-72.9307864
15493,"3 CASSIUS ST #A",41.292696,-72.931108
15494,"3 CASSIUS ST #B",41.292696,-72.931108
15495,"3 CASSIUS ST #C",41.292696,-72.931108
15496,"11 CASSIUS ST",41.292667,-72.9312829
15497,"15 CASSIUS ST",41.2925252,-72.9314206
15498,"19 CASSIUS ST",41.29263,-72.931561
15499,"25 CASSIUS ST",41.292512,-72.9316503
15500,"29 CASSIUS ST",41.2924782,-72.931794
15501,"33 CASSIUS ST",41.2924386,-72.9319329
15502,"37 CASSIUS ST",41.2924169,-72.932077
15503,"41 CASSIUS ST",41.2924077,-72.9321871
15504,"407 HOWARD AV",41.2923157,-72.9324047
15505,"423 HOWARD AV",41.29274,-72.932466
15506,"425 HOWARD AV",41.292864,-72.932483
15507,"429 HOWARD AV",41.29295,-72.932391
15508,"433 HOWARD AV",41.293048,-72.932469
15509,"439 HOWARD AV",41.2931576,-72.9325997
15510,"443 HOWARD AV",41.293281,-72.932533
15511,"36 ROSETTE ST",41.2932897,-72.9321787
15512,"34 ROSETTE ST",41.293,-72.932081
15513,"32 ROSETTE ST",41.293199,-72.9320089
15514,"26 ROSETTE ST",41.293217,-72.9319019
15515,"24 ROSETTE ST",41.2933217,-72.9318059
15516,"22 ROSETTE ST",41.2933514,-72.9316867
15517,"18 ROSETTE ST",41.293342,-72.931557
15518,"16 ROSETTE ST",41.2933893,-72.9314512
15519,"14 ROSETTE ST",41.2934586,-72.9312606
15520,"14 KIMBERLY AV",41.2915604,-72.9328378
15521,NA,40.6004643,-73.752093
15522,"446 HOWARD AV",41.293177,-72.933367
15523,"440 HOWARD AV",41.2930459,-72.933329
15524,"436 HOWARD AV",41.292913,-72.933368
15525,"430 HOWARD AV",41.2927831,-72.9335375
15526,"HOWARD AV",41.2938061,-72.9331296
15527,"HOWARD AV",41.2938061,-72.9331296
15528,"424 HOWARD AV",41.292628,-72.933363
15529,"410 HOWARD AV",41.2925045,-72.933134
15530,"3 KIMBERLY AV",41.2920159,-72.9330622
15531,"9 KIMBERLY AV",41.2918606,-72.9331778
15532,"17 KIMBERLY AV",41.2917974,-72.9332348
15533,"21 KIMBERLY AV",41.291692,-72.933391
15534,"27 KIMBERLY AV",41.2915331,-72.9334284
15535,"31 KIMBERLY AV",41.2913942,-72.9334905
15536,"61 LAMBERTON ST",41.2913088,-72.9337108
15537,"63 LAMBERTON ST",41.2912985,-72.9338201
15538,"65 LAMBERTON ST",41.2912852,-72.9339272
15539,"67 LAMBERTON ST",41.291316,-72.934025
15540,"15 DEWITT ST",41.2917897,-72.9340838
15541,"23 DEWITT ST",41.291921,-72.93413
15542,"27 DEWITT ST",41.2920672,-72.9341636
15543,"31 DEWITT ST",41.2921626,-72.9341841
15544,"35 DEWITT ST",41.2922559,-72.9342143
15545,"39 DEWITT ST",41.2923377,-72.9342734
15546,"43 DEWITT ST",41.292451,-72.934223
15547,"51 DEWITT ST",41.292542,-72.934248
15548,"55 DEWITT ST",41.292642,-72.9343115
15549,"57 DEWITT ST",41.2927512,-72.9342376
15550,"90 ROSETTE ST",41.2930121,-72.9344784
15551,"88 ROSETTE ST",41.292992,-72.934354
15552,"84 ROSETTE ST",41.292964,-72.9342549
15553,"80 ROSETTE ST",41.293037,-72.9341159
15554,"72 ROSETTE ST",41.29301,-72.933909
15555,"70 ROSETTE ST",41.293035,-72.933742
15556,"66 ROSETTE ST",41.2930943,-72.9336273
15557,"126 HALLOCK AV",41.286511,-72.92993
15558,"124 HALLOCK AV",41.2864027,-72.9298538
15559,"118 HALLOCK AV",41.2862595,-72.9298736
15560,"112 HALLOCK AV",41.2861111,-72.9298453
15561,"110 HALLOCK AV",41.2859686,-72.9298582
15562,"102 HALLOCK AV",41.2858373,-72.9297513
15563,"33 FIFTH ST",41.2856006,-72.9296051
15564,"39 FIFTH ST",41.2855642,-72.9298599
15565,"43 FIFTH ST",41.285521,-72.9299918
15566,"47 FIFTH ST",41.2855101,-72.9301014
15567,"151 HOWARD AV",41.285449,-72.930384
15568,"157 HOWARD AV",41.285582,-72.93042
15569,"163 HOWARD AV",41.285729,-72.930406
15570,"167 HOWARD AV",41.285871,-72.930448
15571,"173 HOWARD AV",41.2860026,-72.9306054
15572,"177 HOWARD AV",41.2861411,-72.9306422
15573,"181 HOWARD AV",41.286264,-72.9306766
15574,"185 HOWARD AV",41.286391,-72.9306699
15575,"42 FOURTH ST",41.2864771,-72.9302337
15576,"188 HOWARD AV",41.2862911,-72.9314033
15577,"184 HOWARD AV",41.2861546,-72.9313559
15578,"180 HOWARD AV",41.2860462,-72.9313346
15579,"174 HOWARD AV",41.2858854,-72.9312665
15580,"170 HOWARD AV",41.2857519,-72.9312639
15581,"164 HOWARD AV",41.2856069,-72.9312268
15582,"158 HOWARD AV",41.2854666,-72.9311786
15583,"154 HOWARD AV",41.2853398,-72.9311437
15584,"79 FIFTH ST",41.2852634,-72.931688
15585,"205 GREENWICH AV",41.285284,-72.9319872
15586,"217 GREENWICH AV",41.2855135,-72.9319305
15587,"221 GREENWICH AV",41.2855921,-72.9319507
15588,"225 GREENWICH AV",41.2856576,-72.9320075
15589,"229 GREENWICH AV",41.2857616,-72.9319917
15590,"233 GREENWICH AV",41.285865,-72.931945
15591,"239 GREENWICH AV",41.2859713,-72.9321378
15592,"86 FOURTH ST",41.2861292,-72.9322687
15593,"82 FOURTH ST",41.2861456,-72.9320224
15594,"76 FOURTH ST",41.286112,-72.931838
15595,"72 FOURTH ST",41.2861796,-72.9317521
15596,"174 HALLOCK AV",41.2877174,-72.9302391
15597,"170 HALLOCK AV",41.2875887,-72.9302164
15598,"164 HALLOCK AV",41.287421,-72.930394
15599,"158 HALLOCK AV",41.2873205,-72.9301446
15600,"154 HALLOCK AV",41.2872083,-72.9301313
15601,"150 HALLOCK AV",41.2870568,-72.9300372
15602,"HALLOCK AV",41.2872009,-72.9298311
15603,"138 HALLOCK AV",41.2868007,-72.9300179
15604,"43 FOURTH ST",41.2867229,-72.9303243
15605,"197 HOWARD AV",41.2866898,-72.9307692
15606,"201 HOWARD AV",41.2867951,-72.930837
15607,"207 HOWARD AV",41.2869472,-72.9308405
15608,"213 HOWARD AV",41.2870817,-72.9308825
15609,"217 HOWARD AV",41.2872129,-72.9308891
15610,"221 HOWARD AV",41.287337,-72.930938
15611,"227 HOWARD AV",41.28749,-72.930897
15612,"235 HOWARD AV",41.2876198,-72.9310451
15613,"48 THIRD ST",41.287656,-72.9307648
15614,"42 THIRD ST",41.2876823,-72.9305589
15615,"234 HOWARD AV",41.287495,-72.931743
15616,"230 HOWARD AV",41.2873911,-72.9316884
15617,"226 HOWARD AV",41.2872882,-72.9316244
15618,"222 HOWARD AV",41.287212,-72.9315674
15619,"220 HOWARD AV",41.2871274,-72.9315974
15620,"216 HOWARD AV",41.2870364,-72.9315344
15621,"214 HOWARD AV",41.2869418,-72.9315521
15622,"210 HOWARD AV",41.2868614,-72.9315034
15623,"208 HOWARD AV",41.2867811,-72.9315072
15624,"204 HOWARD AV",41.2866851,-72.9314955
15625,"198 HOWARD AV",41.286551,-72.931507
15626,"75 FOURTH ST",41.2865115,-72.9318857
15627,"77 FOURTH ST",41.2864879,-72.9320098
15628,"85 FOURTH ST",41.2864363,-72.9321974
15629,"269 GREENWICH AV",41.2865668,-72.9322233
15630,"275 GREENWICH AV",41.2867124,-72.9322761
15631,"281 GREENWICH AV",41.2868335,-72.9323195
15632,"289 GREENWICH AV",41.2869966,-72.9323854
15633,"293 GREENWICH AV",41.287116,-72.9322229
15634,"297 GREENWICH AV",41.287126,-72.9324295
15635,"299 GREENWICH AV",41.2871858,-72.9324542
15636,"303 GREENWICH AV",41.2872481,-72.9324639
15637,"307 GREENWICH AV",41.2873189,-72.9324848
15638,"311 GREENWICH AV",41.2873889,-72.9325044
15639,"78 THIRD ST",41.287408,-72.9322175
15640,"76 THIRD ST",41.2874156,-72.9321215
15641,"72 THIRD ST",41.287443,-72.9319999
15642,"222 HALLOCK AV",41.2889583,-72.9305743
15643,"218 HALLOCK AV",41.2888623,-72.9305597
